date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:01:53	569647/569647	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202024%2003:15:39%20GMT	https://lenhatododia.com.br/wp-content/uploads/2024/05/Banner-pagina-de-venda-destockp.png	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/uploads/2024/05/Banner-pagina-de-venda-destockp.png	(from https://lenhatododia.com.br/wp-content/uploads/elementor/css/post-15.css?ver=1723495784)
00:01:53	123520/123520	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20Jun%202022%2012:49:26%20GMT	https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.0)
00:01:54	294780/294780	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20Jun%202022%2012:49:26%20GMT	https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.0)
00:01:54	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:01:55	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:01:55	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:01:55	98024/98024	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:01:55	775444/775444	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Jul%202024%2011:54:28%20GMT	https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://lenhatododia.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.0)
00:01:57	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
00:01:58	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
